visitor_id,item_id,how_many_view_for_item,how_many_view_for_item_in_last_week
34210,430050,1,1
34289,389370,3,3
34327,245822,1,1
34327,40140,3,3
34381,416017,2,2
34417,163090,1,1
34417,174140,1,1
34426,440677,3,3
34519,458803,2,2
34519,98178,3,3
34570,76941,3,3
34598,361106,1,1
34598,410001,2,2
34630,443161,1,1
34648,281211,1,1
34665,310944,8,8
34667,284455,1,1
34667,232916,2,2
34672,339703,1,1
34687,166327,3,3
34705,278586,4,4
34729,347132,1,1
34742,235771,2,2
34742,84310,2,2
34761,139034,1,1
34761,209992,1,1
34761,334296,1,1
34800,140934,0,0
34825,167986,1,1
34844,447661,3,3
34844,264604,0,0
34849,379593,0,0
34849,427749,0,0
34850,295184,0,0
34899,291564,1,1
34918,364789,1,1
34923,316753,2,2
34931,203915,17,17
34951,463280,1,1
34951,387373,1,1
34951,12217,3,3
34953,203002,6,6
34955,234299,3,3
34971,356316,1,1
34994,161553,0,0
35002,187910,1,1
35002,338621,1,1
35002,116205,1,1
35038,283916,2,2
35112,161354,3,3
35138,95808,1,1
35157,266322,1,1
35186,103127,2,2
35202,345935,1,1
35216,189155,0,0
35231,25284,2,2
35258,114977,1,1
35339,352061,3,3
35339,388558,7,1
35339,443407,4,1
35412,59635,2,2
35444,348056,6,6
35482,182665,1,1
35502,31625,1,1
35506,269452,0,0
35520,436412,1,1
35526,260282,2,2
35531,340010,0,0
35559,242521,1,1
35572,183081,1,1
35593,137513,0,0
35593,345287,1,1
35593,160832,0,0
35593,257245,0,0
35593,223616,0,0
35623,135864,1,1
35623,175142,1,1
35623,196484,1,1
35623,288525,0,0
35667,296287,1,1
35667,247326,1,1
35667,152741,1,1
35713,226089,0,0
35725,276035,0,0
35759,304445,2,2
35766,272259,0,0
35958,277119,2,2
35958,415884,1,1
35958,88446,0,0
35958,127289,1,1
36007,191690,2,2
36041,461081,1,1
36076,303281,3,3
36076,138276,1,1
36076,48237,5,1
36078,223366,2,2
36250,133247,2,1
36281,446454,5,5
36310,181527,2,2
36410,95042,6,6
36450,50411,7,7
36502,1423,1,1
36502,220836,2,2
36502,176605,1,1
36560,35837,1,1
36640,150215,1,1
36659,358295,1,1
36659,309863,2,2
36659,211606,2,2
36668,332629,1,1
36682,36620,3,3
36694,118208,1,1
36694,199417,2,2
36707,243600,2,2
36707,32267,2,2
36707,88921,0,0
36737,139638,1,1
36831,133001,3,3
36836,375332,4,4
36840,270913,2,2
36854,162139,1,1
36866,122435,0,0
36866,226092,0,0
36989,21832,2,2
37022,289863,1,1
37032,6174,1,1
37058,462188,2,2
37059,444365,0,0
37059,382437,2,2
37059,158666,1,1
37059,442423,1,1
37093,312728,6,1
37093,393732,2,2
37096,230828,0,0
37183,191733,1,1
37191,450760,1,1
37258,261162,0,0
37258,306016,0,0
37279,105864,1,1
37288,119586,3,3
37318,157460,3,3
37346,152428,3,3
37380,75138,1,1
37382,255708,5,5
37458,5411,2,2
37464,58276,0,0
37549,447877,3,3
37574,201882,1,1
37600,384605,2,2
37686,279457,1,1
37839,159380,0,0
37845,463663,2,2
37868,29757,0,0
37875,360487,2,1
37904,398907,1,1
37943,75994,0,0
37958,166591,1,1
37972,373842,2,1
37975,106575,2,2
38010,351963,0,0
38010,103634,0,0
38015,427641,0,0
38015,21163,2,2
38015,33913,2,2
38015,257200,1,1
38015,392583,0,0
38015,323084,2,2
38015,137645,3,3
38084,44584,2,2
38084,362499,0,0
38084,398991,3,3
38100,45089,0,0
38102,161663,4,2
38103,140532,0,0
38103,200176,0,0
38103,301602,0,0
38103,164748,0,0
38103,26508,2,2
38103,86391,2,2
38103,330035,0,0
38128,380511,1,1
38129,337543,2,2
38141,26137,1,1
38147,433625,1,1
38195,134741,0,0
38229,45054,1,1
38264,123175,5,5
38286,215613,1,1
38365,392713,0,0
38397,371479,1,1
38483,91264,0,0
38521,72422,0,0
38560,123569,2,2
38578,161135,0,0
38589,204366,1,1
38711,235344,0,0
38711,360875,1,1
38711,176162,2,2
38727,250015,1,1
38745,159624,2,2
38748,257200,0,0
38773,287647,2,2
38861,382538,2,2
38878,312613,1,1
38924,7943,0,0
38940,154171,0,0
38941,329595,0,0
38967,321741,3,3
39027,271101,2,2
39124,80034,1,1
39134,405657,1,1
39164,287526,1,1
39164,393134,1,1
39203,390093,5,5
39257,179526,1,1
39272,48030,2,2
39300,449688,1,1
39336,131794,2,2
39386,432748,1,1
39448,277762,1,1
39450,37254,1,1
39467,135282,0,0
39480,145721,3,3
39480,151385,3,3
39480,150547,3,3
39480,288887,2,2
39516,432011,1,1
39516,63682,2,2
39526,398277,1,1
39642,178163,2,2
39660,233439,1,1
39706,250745,3,3
39772,425758,2,2
39772,116380,2,2
39802,174489,2,2
39823,158541,3,3
39823,441907,1,1
39874,251489,3,3
39928,187132,1,1
39985,173653,1,1
40024,117075,0,0
40050,301634,9,9
40057,53460,0,0
40057,244302,0,0
40107,177634,1,1
40110,169811,0,0
40175,97750,3,3
40201,36810,1,1
40226,317199,1,1
40226,444991,1,1
40230,214461,1,1
40251,79524,2,2
40268,237817,2,2
40353,268883,5,5
40386,230605,5,5
40490,214571,4,4
40490,109778,0,0
40514,71637,1,1
40514,75482,1,1
40514,211132,1,1
40567,441852,1,1
40570,162399,0,0
40627,216271,3,3
40651,40702,3,3
40688,168962,4,4
40725,116481,1,1
40802,312728,1,1
40802,322620,0,0
40879,133052,1,1
40904,39373,3,3
40904,399674,3,3
40904,463654,2,2
40904,263769,3,3
40904,262950,3,3
40904,365536,2,2
40950,328236,1,1
40994,432930,3,3
41028,92976,2,2
41089,40808,1,1
41098,84321,1,1
41116,130221,0,0
41155,126623,0,0
41163,275625,0,0
41168,326609,1,1
41203,93104,0,0
41278,154448,1,1
41283,112200,1,1
41298,213453,1,1
41300,258457,1,1
41310,79844,0,0
41351,323328,1,1
41353,189159,2,2
41378,20407,0,0
41378,398579,1,1
41378,446978,1,1
41386,340921,2,2
41407,75035,1,1
41407,209048,9,9
41407,370651,1,1
41430,129356,0,0
41483,277276,1,1
41529,27127,3,3
41532,289103,0,0
41532,11279,0,0
41575,395522,3,3
41604,213834,0,0
41604,320130,0,0
41623,251362,4,4
41623,216556,1,1
41623,197968,1,1
41664,255344,2,2
41702,67115,8,8
41702,42,4,3
41702,390588,7,7
41702,187490,1,1
41702,43481,5,5
41708,150918,2,2
41751,320130,0,0
41777,30139,1,1
41808,57577,8,2
41837,24832,2,2
41889,387341,1,1
41889,32765,4,4
41903,303776,4,4
41957,346782,1,1
42005,153401,3,3
42011,55430,1,1
42040,334477,4,4
42059,388085,2,2
42168,170498,1,1
42169,329522,1,1
42192,231942,1,1
42261,162745,1,1
42298,446849,0,0
42326,69174,2,2
42355,20917,1,1
42393,1879,1,1
42393,117438,0,0
42430,232172,2,2
42431,31058,0,0
42435,234958,7,7
42435,315852,6,6
42493,359368,2,2
42538,181493,1,1
42539,391289,2,2
42552,124006,2,1
42552,49673,1,1
42552,150426,1,1
42552,185616,1,1
42552,234207,2,1
42552,236862,2,2
42552,176424,5,1
42552,289061,1,1
42552,349273,2,2
42552,295266,1,1
42552,401076,3,3
42552,410460,2,2
42552,2958,5,5
42552,302569,1,1
42552,416615,2,2
42552,412137,1,1
42586,282985,3,3
42586,139243,2,2
42818,211776,1,1
42848,368403,2,2
42858,351464,1,1
42924,18032,1,1
42924,299677,2,2
42942,62043,4,4
42986,69073,0,0
42986,121295,1,1
43000,92548,0,0
43000,46839,0,0
43000,427229,0,0
43070,461686,2,2
43097,318333,2,2
43117,38630,1,1
43117,56349,1,1
43156,226114,1,1
43159,335227,1,1
43175,35619,0,0
43175,1861,0,0
43176,449966,2,2
43176,369053,3,3
43178,428072,0,0
43190,11870,1,1
43258,274446,2,2
43354,134118,4,4
43390,330035,2,2
43393,168224,0,0
43393,213834,0,0
43412,284463,2,2
43431,100108,4,2
43443,461538,0,0
43547,267347,1,1
43605,17724,1,1
43617,457231,2,2
43643,21674,5,2
43687,159380,1,1
43770,127415,4,4
43775,226378,0,0
43775,429721,1,1
43804,200793,1,1
43853,215051,1,1
43853,444948,1,1
43853,325310,7,2
43986,187132,2,2
43988,464392,1,1
43988,178484,1,1
44114,409253,0,0
44127,48030,0,0
44168,449776,1,1
44219,128745,1,1
44271,413896,3,3
44315,455570,2,1
44326,99647,1,1
44464,457902,1,1
44488,325759,1,1
44507,373893,0,0
44586,305588,3,3
44595,243910,2,2
44618,170390,2,2
44618,109583,3,3
44638,337698,3,3
44709,444968,2,2
44730,369926,0,0
44769,465522,1,1
44880,123175,8,7
44885,178250,2,2
44917,36054,1,1
44964,320569,1,1
44968,170811,0,0
45018,216266,1,1
45018,444593,94,1
45068,158666,0,0
45109,152644,1,1
45109,320130,2,2
45113,397800,2,2
45183,43447,1,1
45226,449497,0,0
45270,416855,5,5
45454,75555,1,1
45459,273358,2,2
45488,40870,21,21
45493,385638,1,1
45512,305250,2,2
45530,219512,1,1
45734,241612,1,1
45816,201620,1,1
45825,399503,1,1
45825,90910,5,5
45870,357054,4,3
45870,407058,0,0
45883,237030,3,3
45896,136343,3,3
45899,293279,5,5
45938,335630,3,3
45969,200802,3,3
46024,258058,0,0
46134,200435,1,1
46151,342607,4,4
46151,312929,0,0
46151,14427,1,1
46167,311170,0,0
46182,437026,1,1
46182,328467,7,4
46190,309821,5,5
46216,424506,2,2
46274,313611,1,1
46288,153280,1,1
46319,356384,0,0
46420,2657,1,1
46442,53113,1,1
46457,61287,1,1
46457,82454,1,1
46457,132445,1,1
46482,309778,5,5
46512,179601,0,0
46535,303229,2,2
46535,119639,2,2
46535,60403,2,2
46535,359834,4,4
46535,380440,1,1
46535,201701,3,3
46535,286731,2,2
46535,303790,2,2
46540,199417,1,1
46568,202512,1,1
46626,376358,0,0
46626,305255,0,0
46626,53316,0,0
46626,268682,0,0
46635,170262,0,0
46642,111530,2,2
46685,336149,3,2
46696,76060,3,3
46782,459631,3,2
46805,22436,5,5
46805,245510,2,2
46841,167769,2,2
46933,314928,1,1
47004,260719,1,1
47010,399031,3,2
47029,415660,1,1
47161,388308,1,1
47197,99675,1,1
47200,437342,1,1
47200,465428,1,1
47275,443344,1,1
47275,344613,0,0
47275,361225,0,0
47284,136329,2,2
47285,298801,0,0
47285,7943,2,2
47303,202952,0,0
47316,361656,0,0
47316,450641,0,0
47350,136565,0,0
47361,22832,1,1
47433,456748,3,3
47433,334520,1,1
47467,299222,1,1
47511,301039,3,3
47516,454946,0,0
47527,9199,1,1
47530,265419,1,1
47539,314579,4,4
47539,236997,1,1
47559,156897,2,2
47559,95598,2,2
47559,98665,1,1
47563,340825,8,8
47582,89871,3,3
47803,440212,1,1
47803,11296,1,1
47803,346323,2,2
47803,215765,1,1
47803,425779,0,0
47803,369158,0,0
47803,48390,2,2
47803,315543,4,4
47841,66737,1,1
47897,160039,1,1
47907,234198,1,1
47937,208939,0,0
47937,398762,0,0
47937,266553,0,0
47937,175885,0,0
47937,444190,0,0
47937,130221,0,0
47978,159542,1,1
47980,293737,1,1
47985,436851,1,1
48003,298056,0,0
48047,347576,1,1
48089,49134,1,1
48245,374092,5,3
48312,419450,1,1
48464,124583,0,0
48527,59828,0,0
48548,281270,1,1
48631,219181,3,3
48644,221911,1,1
48653,382751,1,1
48703,193518,1,1
48704,36039,1,1
48720,48606,1,1
48728,379272,0,0
48747,338592,1,1
48752,441883,0,0
48771,108828,1,1
48820,146642,4,4
48820,384180,1,1
48820,457705,1,1
48820,447067,2,2
48820,461686,5,5
48820,459319,2,2
48820,171878,3,3
48820,293733,1,1
48820,348272,2,2
48820,276402,2,2
48820,286718,2,2
48820,425159,3,3
48820,415928,3,3
48820,125275,2,2
48820,10572,2,2
48820,23165,0,0
48820,357529,1,1
48820,359573,2,2
48820,251040,1,1
48820,382130,4,4
48820,146422,0,0
48820,244563,0,0
48820,341869,2,2
48820,84246,1,1
48820,47126,0,0
48832,353274,2,2
48832,396732,1,1
48856,436004,0,0
48876,49156,6,6
48892,158112,2,2
48896,318333,1,1
48932,67434,6,6
48987,316472,2,2
49026,84973,2,2
49097,51650,1,1
49097,320130,2,2
49097,26228,3,3
49097,829,0,0
49120,36864,2,2
49158,88167,4,4
49161,76060,4,4
49275,2463,1,1
49347,39439,4,4
49384,31976,3,3
49442,132267,1,1
49442,272501,2,2
49442,176713,2,2
49457,170262,1,1
49482,277265,2,2
49621,221290,3,3
49627,129354,5,5
49627,361597,1,1
49627,205201,2,2
49792,26745,4,4
49871,148666,4,4
49927,17478,0,0
49956,16063,0,0
49956,29196,1,1
50071,266900,1,1
50071,159956,1,1
50108,9877,3,3
50122,129111,0,0
50136,266024,0,0
50183,377863,0,0
50215,122604,1,1
50280,395969,1,1
50296,86735,3,3
50340,8411,2,2
50370,66752,0,0
50396,76362,3,3
50467,286731,1,1
50467,118752,2,2
50542,211158,1,1
50544,398489,1,1
50555,2416,3,3
50587,2961,1,1
50614,382885,2,2
50675,224614,1,1
50687,142459,1,1
50689,166798,1,1
50700,321905,1,1
50839,194643,1,1
50847,415242,3,3
50854,465824,3,3
50884,318477,0,0
50921,448481,11,1
50976,301602,2,2
51021,236078,2,2
51021,415346,0,0
51035,328407,5,5
51065,25590,2,2
51121,305035,1,1
51136,293735,4,4
51235,304537,3,1
51257,279457,1,1
51304,426958,0,0
51348,402462,0,0
51420,425246,0,0
51420,98467,1,1
51463,45089,1,1
51493,408580,0,0
51503,217230,8,3
51503,199018,2,2
51503,324533,2,2
51503,182785,10,2
51518,17478,3,3
51591,456951,1,1
51595,410122,3,3
51595,116675,1,1
51613,345086,1,1
51620,238495,7,1
51632,423225,1,1
51653,453564,1,1
51670,180751,3,3
51675,352275,0,0
51686,342264,3,3
51686,259884,4,2
51689,250942,2,2
51708,159555,3,3
51719,198209,0,0
51779,190000,1,1
51799,141454,0,0
51831,169007,1,1
51831,330084,1,1
51858,118504,1,1
51882,27248,1,1
51882,98652,1,1
51882,106575,1,1
51882,308053,4,4
51896,339703,1,1
51929,316007,1,1
51951,312129,1,1
51953,153112,1,1
51980,267051,1,1
52024,27736,1,1
52031,113764,3,3
52031,314273,4,4
52050,120357,4,4
52173,212274,1,1
52173,381613,0,0
52183,163297,1,1
52363,113566,3,3
52406,43830,1,1
52438,246864,1,1
52452,230257,4,4
52476,168847,0,0
52484,383212,1,1
52493,93558,1,1
52580,344723,0,0
52621,67796,1,1
52643,256124,1,1
52674,291394,2,2
52701,104864,2,2
52745,121757,1,1
52753,462411,1,1
52782,405200,1,1
52838,416511,1,1
52860,112461,1,1
52876,314942,1,1
52925,122604,0,0
52931,322565,5,5
52940,309821,3,3
52958,110681,1,1
52958,127608,1,1
52967,290999,1,1
52993,24059,1,1
53000,288418,3,3
53044,394168,1,1
53051,339808,0,0
53051,403969,1,1
53051,369586,1,1
53076,288267,3,3
53080,241535,3,3
53096,137974,0,0
53164,186468,1,1
53164,71748,2,2
53170,436898,0,0
53181,239968,3,3
53228,31087,2,2
53228,450179,1,1
53228,293416,1,1
53228,269192,2,2
53300,375822,2,2
53300,411934,1,1
53367,356024,7,7
53430,173300,2,2
53517,231807,10,10
53538,356668,1,1
53691,38180,1,1
53796,459475,1,1
53842,326324,1,1
53842,90360,1,1
53842,409804,5,4
53842,462376,3,3
53842,420528,1,1
53842,291877,2,2
53842,293416,1,1
53842,317735,1,1
53842,320130,8,5
53842,45738,1,1
53842,829,2,2
53842,336945,1,1
53842,12404,1,1
53842,371445,1,1
53842,428423,1,1
53842,384723,1,1
53842,49881,2,2
53842,372382,2,2
53842,419371,2,2
53842,168224,1,1
53842,369447,8,7
53842,355994,4,2
53842,111179,1,1
53842,250347,2,2
53842,351307,2,2
53842,272004,1,1
53842,430965,1,1
53842,138661,2,2
53842,16813,1,1
53842,257597,4,4
53842,435624,1,1
53842,232533,1,1
53842,275150,1,1
53842,409323,2,2
53842,220797,2,2
53842,465833,1,1
53842,310702,2,2
53842,288418,6,6
53842,293808,2,2
53842,377474,2,2
53842,34093,1,1
53842,233735,3,3
53842,221329,1,1
53842,58059,1,1
53842,315543,1,1
53842,268051,1,1
53842,109778,1,1
53842,324946,1,1
53842,82877,1,1
53842,73917,2,2
53842,187991,4,4
53842,316472,1,1
53842,409793,1,1
53842,217278,1,1
53842,380493,1,1
53842,401682,4,4
53842,318333,1,1
53842,366443,1,1
53842,400093,2,2
53842,437549,1,1
53842,49156,2,2
53842,238465,1,1
53842,433009,1,1
53842,383100,2,2
53842,303935,1,1
53925,265350,4,4
53933,336166,0,0
53943,367899,2,2
53945,2750,0,0
53975,176363,2,2
53975,319900,0,0
53982,289021,3,3
53982,73593,3,3
53990,268788,1,1
54002,361834,2,1
54007,269610,2,2
54011,277059,2,2
54049,124583,1,1
54089,352256,1,1
54121,140070,1,1
54125,267632,1,1
54157,371551,4,3
54185,393768,1,1
54208,22526,1,1
54210,87820,2,2
54256,177555,2,2
54264,86611,3,3
54272,409812,7,7
54459,11532,1,1
54459,109499,1,1
54493,170390,1,1
54524,364789,3,3
54524,307443,0,0
54524,88831,1,1
54535,157480,3,3
54535,116481,3,3
54535,51346,4,4
54535,34278,4,4
54543,327799,1,1
54556,408783,0,0
54614,135813,0,0
54614,39788,0,0
54615,205840,0,0
54639,190545,1,1
54639,326551,4,4
54646,170884,1,1
54672,116589,1,1
54696,108185,4,4
54708,234255,2,2
54731,139332,1,1
54771,314201,2,2
54820,169679,2,2
54834,222769,3,3
54845,83647,1,1
54846,95459,1,1
54846,130082,1,1
54871,81154,1,1
54958,325521,2,2
54960,91105,0,0
54986,355200,0,0
55018,397262,1,1
55023,403969,0,0
55024,77050,0,0
55135,164885,1,1
55160,307883,2,2
55177,259501,1,1
55180,464142,5,5
55187,87397,1,1
55200,55925,2,2
55200,357054,2,2
55245,344951,0,0
55270,259487,10,10
55295,257040,1,1
55389,19771,3,3
55389,231482,1,1
55389,357541,1,1
55389,58576,2,2
55389,349555,1,1
55389,186435,2,2
55389,230813,1,1
55389,375118,1,1
55389,412516,1,1
55389,79378,2,2
55389,352258,1,1
55389,439085,1,1
55389,59765,1,1
55431,48731,1,1
55460,30990,0,0
55460,61478,0,0
55507,131520,1,1
55554,195842,2,2
55599,377691,2,2
55609,262099,1,1
55634,348875,1,1
55670,242905,1,1
55689,149230,0,0
55697,139769,2,2
55829,361155,0,0
55838,384574,2,2
55838,264297,4,4
55843,136815,1,1
55848,250942,0,0
55848,214555,0,0
55864,158515,0,0
55897,205603,3,2
55898,337257,1,1
55951,73311,3,3
55986,147807,1,1
56049,15189,0,0
56072,365207,2,2
56105,367302,1,1
56105,9338,2,2
56119,256513,1,1
56203,143860,0,0
56209,60413,3,3
56229,115244,4,4
56238,130878,1,1
56255,386859,1,1
56268,321356,2,2
56268,455804,3,3
56312,222888,3,3
56315,21838,0,0
56320,446755,2,2
56332,398489,4,4
56354,48184,1,1
56388,253615,2,2
56439,464731,2,2
56541,365889,4,4
56593,415610,0,0
56594,337372,0,0
56602,438322,7,7
56645,178935,12,12
56676,390739,1,1
56683,179110,1,1
56722,432183,1,1
56722,37029,4,4
56745,457942,4,4
56775,383785,4,4
56776,442533,1,1
56892,356029,2,2
56904,341971,0,0
56935,400960,1,1
56935,324757,0,0
56971,133456,5,5
57006,119737,0,0
57088,137697,3,3
57111,367900,1,1
57111,387780,0,0
57126,187026,1,1
57170,95598,1,1
57223,312728,0,0
57239,392096,0,0
57250,373375,0,0
57266,112782,1,1
57286,277765,1,1
57290,377181,2,2
57327,304877,7,7
57355,430845,2,2
57371,256852,3,3
57372,244571,1,1
57407,87512,0,0
57426,48030,3,3
57474,112315,2,2
57499,432357,3,3
57553,192792,1,1
57559,421788,1,1
57592,22814,2,2
57645,97039,1,1
57674,392402,0,0
57739,249148,1,1
57745,361281,1,1
57865,185705,0,0
57865,349861,0,0
57905,178554,2,2
57905,138027,1,1
57905,386480,1,1
57905,267416,1,1
57905,16115,1,1
57905,428257,4,4
57905,36868,2,2
57905,429769,1,1
57905,459583,1,1
57905,30336,2,2
57905,341009,2,2
57905,122219,6,5
57905,138196,2,2
57905,41979,1,1
57905,370213,1,1
57905,96935,1,1
57905,395497,1,1
57905,295746,2,2
57905,455641,2,2
57905,151178,1,1
57905,205111,3,3
57905,17478,1,1
57905,358906,1,1
57905,358895,2,2
57905,456792,1,1
57905,227422,1,1
57905,8638,2,2
57905,292444,2,2
57905,141908,2,2
57905,150215,3,3
57905,392945,4,4
57905,161911,0,0
57905,87915,4,4
57905,95426,6,6
57905,23332,1,1
57905,462742,2,2
57905,204209,1,1
57905,342777,3,3
57905,192948,1,1
57905,77955,1,1
57905,178274,2,2
57905,73593,3,3
57905,179110,1,1
57905,128569,2,2
57905,12984,1,1
57905,69127,2,2
57905,452986,4,4
57905,257645,1,1
57905,69619,1,1
57925,134751,1,1
57964,324290,1,1
57990,109912,2,2
58013,113899,2,2
58036,103107,1,1
58074,347414,6,6
58129,229460,2,2
58202,380118,0,0
58231,337543,1,1
58316,122041,2,2
58326,105132,0,0
58326,7302,2,2
58509,13825,0,0
58509,29757,0,0
58541,293737,0,0
58541,99688,0,0
58541,308072,0,0
58543,5470,2,2
58562,294245,4,4
58565,203850,0,0
58597,456889,3,3
58597,6973,4,4
58607,299222,1,1
58630,152433,4,4
58630,352822,2,2
58730,312728,1,1
58730,185303,1,1
58740,94521,2,2
58866,312670,1,1
58883,294307,1,1
58970,94757,3,3
59009,302559,2,2
59016,167750,1,1
59038,350724,1,1
59057,150376,0,0
59115,450942,2,2
59165,227161,1,1
59209,271151,2,2
59290,224025,1,1
59290,9131,1,1
59290,405493,1,1
59291,59586,5,5
59301,153778,6,6
59301,279225,0,0
59399,273743,2,2
59513,279457,0,0
59546,324391,1,1
59586,446645,2,2
59586,212274,2,2
59596,48497,1,1
59604,257040,1,1
59656,462070,1,1
59656,352706,1,1
59656,204209,0,0
59656,272324,1,1
59656,176648,0,0
59656,268883,0,0
59656,154860,1,1
59656,69247,0,0
59656,326050,1,1
59656,224462,1,1
59656,251751,1,1
59656,213834,1,1
59698,102369,0,0
59776,54089,2,2
59784,109589,5,5
59803,278872,1,1
59832,124065,3,3
59894,247909,3,3
59944,138427,1,1
60014,181761,2,2
60034,278900,0,0
60039,247326,0,0
60099,154638,1,1
60122,37029,0,0
60126,367833,2,2
60307,145220,1,1
60464,316255,3,3
60497,201367,2,2
60576,65273,0,0
60578,371673,2,2
60581,466385,2,2
60711,24417,1,1
60711,88372,1,1
60711,11316,1,1
60722,128188,0,0
60730,328486,0,0
60730,198784,0,0
60738,315800,2,2
60790,135110,1,1
60794,296989,2,2
60794,343618,1,1
60855,158852,1,1
61033,55515,3,3
61072,465511,38,9
61133,233110,2,2
61133,36229,0,0
61133,6337,3,3
61133,286619,0,0
61133,406271,0,0
61133,91048,1,1
61133,3656,2,2
61133,361945,1,1
61133,445037,0,0
61187,229018,3,3
61215,431028,3,2
61228,396732,1,1
61323,231400,4,4
61334,94859,1,1
61334,382884,1,1
61343,222613,1,1
61400,243697,1,1
61400,103265,1,1
61426,219512,1,1
61429,184543,1,1
61470,8779,0,0
61532,299222,1,1
61605,442721,1,1
61605,30439,1,1
61720,23332,4,4
61752,194817,2,2
61790,383290,0,0
61804,197127,0,0
61804,361088,1,1
61806,68242,2,2
61865,10572,0,0
61865,171878,1,1
61865,60215,0,0
61905,126044,2,2
61935,37807,1,1
61961,313354,1,1
62004,312594,3,3
62058,344388,1,1
62139,336979,1,1
62139,171632,1,1
62155,371336,4,4
62156,106333,1,1
62156,284609,0,0
62156,347057,0,0
62156,130771,0,0
62162,122609,6,6
62223,256432,2,2
62330,237553,4,4
62335,448295,8,8
62339,323291,3,3
62339,72521,1,1
62368,104139,3,3
62377,27020,4,4
62396,362958,1,1
62434,266725,1,1
62489,51755,5,2
62602,448690,6,6
62624,64797,1,1
62624,445676,0,0
62624,420519,1,1
62624,434289,0,0
62624,73593,4,4
62624,230842,1,1
62624,85832,0,0
62624,57788,1,1
62624,133330,1,1
62624,421175,0,0
62625,123688,4,4
62647,156770,0,0
62656,384302,3,3
62679,184620,2,2
62686,371390,0,0
62686,91152,3,3
62686,393142,0,0
62694,48030,4,4
62701,297513,2,2
62722,226567,0,0
62754,346673,1,1
62762,412516,3,3
62893,25662,2,2
62990,96085,1,1
63034,31019,1,1
63096,375160,2,2
63156,227318,1,1
63181,379520,2,2
63192,137697,1,1
63208,362606,1,1
63262,153445,0,0
63274,296614,1,1
63274,306492,2,2
63274,441042,1,1
63315,435112,0,0
63340,398161,1,1
63351,312728,1,1
63380,443478,0,0
63475,114389,1,1
63515,355200,0,0
63576,94775,1,1
63607,84310,0,0
63670,212652,2,2
63739,10572,2,2
63739,87081,2,2
63740,67154,0,0
63786,294242,0,0
63786,342530,0,0
63866,345279,2,2
63894,436739,2,2
63943,349002,1,1
63946,288342,1,1
63979,296448,0,0
63979,62549,1,1
63984,73852,0,0
63984,22926,0,0
64031,52498,2,2
64031,377503,1,1
64099,134045,1,1
64101,83109,0,0
64248,167668,0,0
64248,155055,2,2
64248,430619,0,0
64352,461455,1,1
64403,314925,5,1
64425,357054,2,2
64488,168277,1,1
64495,92668,0,0
64575,199975,4,4
64646,379520,12,12
64655,348372,8,8
64763,294210,5,5
64763,44759,6,6
64773,411527,2,2
64790,257575,2,2
64846,290071,7,7
64846,392768,2,2
64931,66405,15,8
64931,35477,6,5
64931,82125,0,0
64931,348881,6,1
64931,94570,2,2
64931,120262,2,2
64931,352082,9,2
64931,313810,1,1
64931,37521,5,5
64931,134368,3,2
64931,298754,2,2
64990,435047,1,1
65008,107155,1,1
65014,370180,2,2
65124,3445,2,2
65149,363145,1,1
65205,400330,1,1
65210,321385,0,0
65223,43402,1,1
65240,310514,2,2
65249,130231,3,3
65264,58962,0,0
65265,38568,3,3
65309,377635,0,0
65323,4606,1,1
65368,430585,1,1
65378,320526,1,1
65532,457200,5,5
65536,339703,2,2
65536,344668,0,0
65543,44795,8,8
65543,303715,2,2
65610,438182,2,2
65737,441852,0,0
65740,354881,2,2
